"physical_id","last_visited","snapshot"
"87485","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"35275","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"87533","2017-02-09T06:49:00.000","2017-02-09T08:53:14.000"
"40025","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"40028","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"40036","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"40035",,"2017-02-09T08:53:14.000"
"40024","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"40026","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"60955","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"40023","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"105528",,"2017-02-09T08:53:14.000"
"55838","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"40043",,"2017-02-09T08:53:14.000"
"37862","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"37861","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"36095","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"167827",,"2017-02-09T08:53:14.000"
"36439",,"2017-02-09T08:53:14.000"
"70920",,"2017-02-09T08:53:14.000"
"74318",,"2017-02-09T08:53:14.000"
"37863","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"102989",,"2017-02-09T08:53:14.000"
"50197","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"74317","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"70921",,"2017-02-09T08:53:14.000"
"36440",,"2017-02-09T08:53:14.000"
"65159",,"2017-02-09T08:53:14.000"
"40022","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"36441",,"2017-02-09T08:53:14.000"
"40044",,"2017-02-09T08:53:14.000"
"77492",,"2017-02-09T08:53:14.000"
"99292",,"2017-02-09T08:53:14.000"
"93596",,"2017-02-09T08:53:14.000"
"50196","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"65155",,"2017-02-09T08:53:14.000"
"96118",,"2017-02-09T08:53:14.000"
"36442",,"2017-02-09T08:53:14.000"
"78457","2017-02-09T06:49:00.000","2017-02-09T08:53:14.000"
"59455","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"87532","2017-02-09T06:42:00.000","2017-02-09T08:53:14.000"
"91381","2017-02-09T08:52:00.000","2017-02-09T08:53:14.000"
"39937","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"35278","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"35928",,"2017-02-09T08:53:14.000"
"60690","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"39967","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"96075","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"89556",,"2017-02-09T08:53:14.000"
"35927","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"35925","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"35926","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"87537","2017-02-09T06:39:00.000","2017-02-09T08:53:14.000"
"39936","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"35279","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"35280","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"102097","2017-02-09T08:11:00.000","2017-02-09T08:53:14.000"
"35281","2017-02-09T08:09:00.000","2017-02-09T08:53:14.000"
"35282","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"59454","2017-02-09T08:43:00.000","2017-02-09T08:53:14.000"
"87538","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"39935","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"61102","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"35283","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"89555",,"2017-02-09T08:53:14.000"
"160945",,"2017-02-09T08:53:14.000"
"59479","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"58372","2017-02-09T08:11:00.000","2017-02-09T08:53:14.000"
"163490","2017-02-09T07:00:00.000","2017-02-09T08:53:14.000"
"39965","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"93616","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"59480","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"71793","2017-02-09T07:01:00.000","2017-02-09T08:53:14.000"
"87539","2017-02-09T06:59:00.000","2017-02-09T08:53:14.000"
"91476",,"2017-02-09T08:53:14.000"
"91474","2017-02-09T06:23:00.000","2017-02-09T08:53:14.000"
"59481","2017-02-09T08:40:00.000","2017-02-09T08:53:14.000"
"91473","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"74288",,"2017-02-09T08:53:14.000"
"91475","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"59482","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"102705","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"39966","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"39934","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"78033","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"40045",,"2017-02-09T08:53:14.000"
"40021","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"35338",,"2017-02-09T08:53:14.000"
"99291",,"2017-02-09T08:53:14.000"
"118990","2017-02-09T05:43:00.000","2017-02-09T08:53:14.000"
"35921",,"2017-02-09T08:53:14.000"
"160943",,"2017-02-09T08:53:14.000"
"99293",,"2017-02-09T08:53:14.000"
"35920","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"40020",,"2017-02-09T08:53:14.000"
"40046",,"2017-02-09T08:53:14.000"
"35339",,"2017-02-09T08:53:14.000"
"35924",,"2017-02-09T08:53:14.000"
"35923",,"2017-02-09T08:53:14.000"
"41367",,"2017-02-09T08:53:14.000"
"103027","2017-02-09T05:43:00.000","2017-02-09T08:53:14.000"
"50673","2017-02-09T04:12:00.000","2017-02-09T08:53:14.000"
"85914","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"50672","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"94007","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"94008","2017-02-09T06:30:00.000","2017-02-09T08:53:14.000"
"65790","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"94010","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"65791","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"85915","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"50467","2017-02-09T08:28:00.000","2017-02-09T08:53:14.000"
"69324","2017-02-09T05:40:00.000","2017-02-09T08:53:14.000"
"52745",,"2017-02-09T08:53:14.000"
"85682","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"41365",,"2017-02-09T08:53:14.000"
"52746","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"41366",,"2017-02-09T08:53:14.000"
"85681","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"85916","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"103434","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"40734","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"85917","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"128805","2017-02-09T04:28:00.000","2017-02-09T08:53:14.000"
"62039","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"50671","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"35430","2017-02-09T07:20:00.000","2017-02-09T08:53:14.000"
"65681","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"35429","2017-02-09T07:10:00.000","2017-02-09T08:53:14.000"
"165857","2017-02-09T04:14:00.000","2017-02-09T08:53:14.000"
"65680","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"165858",,"2017-02-09T08:53:14.000"
"65679","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"165859",,"2017-02-09T08:53:14.000"
"50886","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"95102","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"50889","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"52557","2017-02-09T08:01:00.000","2017-02-09T08:53:14.000"
"65676","2017-02-09T05:31:00.000","2017-02-09T08:53:14.000"
"65675","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"65678","2017-02-09T08:13:00.000","2017-02-09T08:53:14.000"
"35763","2017-02-09T07:05:00.000","2017-02-09T08:53:14.000"
"35431","2017-02-09T07:19:00.000","2017-02-09T08:53:14.000"
"52558","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"52560","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"128452","2017-02-09T07:19:00.000","2017-02-09T08:53:14.000"
"50194","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"52559","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"77868",,"2017-03-15T00:52:57.000"
"128451","2017-02-09T04:25:00.000","2017-02-09T08:53:14.000"
"50887","2017-02-09T07:10:00.000","2017-02-09T08:53:14.000"
"89464","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"89465","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"35433","2017-02-09T07:19:00.000","2017-02-09T08:53:14.000"
"40136","2017-02-09T04:07:00.000","2017-02-09T08:53:14.000"
"52556","2017-02-09T06:56:00.000","2017-02-09T08:53:14.000"
"52555","2017-02-09T08:02:00.000","2017-02-09T08:53:14.000"
"85709","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"50195","2017-02-09T08:28:00.000","2017-02-09T08:53:14.000"
"85708","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"102784","2017-02-09T03:49:00.000","2017-02-09T08:53:14.000"
"89466","2017-02-09T08:28:00.000","2017-02-09T08:53:14.000"
"85707","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"71206","2017-02-09T06:25:00.000","2017-02-09T08:53:14.000"
"52439","2017-02-09T08:25:00.000","2017-02-09T08:53:14.000"
"50960","2017-02-09T06:47:00.000","2017-02-09T08:53:14.000"
"52812","2017-02-09T06:22:00.000","2017-02-09T08:53:14.000"
"128499","2017-02-09T06:46:00.000","2017-02-09T08:53:14.000"
"52585","2017-02-09T05:59:00.000","2017-02-09T08:53:14.000"
"58369","2017-02-09T08:13:00.000","2017-02-09T08:53:14.000"
"71205","2017-02-09T06:25:00.000","2017-02-09T08:53:14.000"
"50962","2017-02-09T06:14:00.000","2017-02-09T08:53:14.000"
"71555","2017-02-09T06:36:00.000","2017-02-09T08:53:14.000"
"52810","2017-02-09T06:20:00.000","2017-02-09T08:53:14.000"
"94178","2017-02-09T06:44:00.000","2017-02-09T08:53:14.000"
"52811","2017-02-09T06:45:00.000","2017-02-09T08:53:14.000"
"50964","2017-02-09T04:05:00.000","2017-02-09T08:53:14.000"
"50963","2017-02-09T04:20:00.000","2017-02-09T08:53:14.000"
"52584","2017-02-09T06:51:00.000","2017-02-09T08:53:14.000"
"85706","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"87272","2017-02-09T08:14:00.000","2017-02-09T08:53:14.000"
"94180",,"2017-02-09T08:53:14.000"
"35434","2017-02-09T07:18:00.000","2017-02-09T08:53:14.000"
"85705","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"52583","2017-02-09T06:15:00.000","2017-02-09T08:53:14.000"
"40742","2017-02-09T08:11:00.000","2017-02-09T08:53:14.000"
"40743","2017-02-09T08:08:00.000","2017-02-09T08:53:14.000"
"35435","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"52586",,"2017-02-09T08:53:14.000"
"90957","2017-02-09T03:50:00.000","2017-02-09T08:53:14.000"
"52813","2017-02-09T06:18:00.000","2017-02-09T08:53:14.000"
"87271","2017-02-09T08:10:00.000","2017-02-09T08:53:14.000"
"52809","2017-02-09T06:35:00.000","2017-02-09T08:53:14.000"
"50991","2017-02-09T08:45:00.000","2017-02-09T08:53:14.000"
"40740","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"40741","2017-02-09T08:12:00.000","2017-02-09T08:53:14.000"
"50992","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"98232",,"2017-02-09T08:53:14.000"
"98231",,"2017-02-09T08:53:14.000"
"41362",,"2017-02-09T08:53:14.000"
"41363",,"2017-02-09T08:53:14.000"
"40738","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"50193","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"102724",,"2017-02-09T08:53:14.000"
"40739","2017-02-09T08:14:00.000","2017-02-09T08:53:14.000"
"102723",,"2017-02-09T08:53:14.000"
"98233",,"2017-02-09T08:53:14.000"
"98370","2017-02-09T06:07:00.000","2017-02-09T08:53:14.000"
"50900","2017-02-09T06:08:00.000","2017-02-09T08:53:14.000"
"50901",,"2017-02-09T08:53:14.000"
"50902","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"84970",,"2017-02-09T08:53:14.000"
"50990","2017-02-09T08:39:00.000","2017-02-09T08:53:14.000"
"95101","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"84971",,"2017-02-09T08:53:14.000"
"51014","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"85672","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"40736","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"84998","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"84967","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"84997",,"2017-02-09T08:53:14.000"
"40737","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"84968","2017-02-09T06:24:00.000","2017-02-09T08:53:14.000"
"101811","2017-02-09T08:18:00.000","2017-02-09T08:53:14.000"
"60772","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"40735","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"52747","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"84966",,"2017-02-09T08:53:14.000"
"50677",,"2017-02-09T08:53:14.000"
"84969",,"2017-02-09T08:53:14.000"
"89655","2017-02-09T07:15:00.000","2017-02-09T08:53:14.000"
"89656",,"2017-02-09T08:53:14.000"
"35436","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"52587",,"2017-02-09T08:53:14.000"
"90826",,"2017-02-09T08:53:14.000"
"128680","2017-02-09T04:29:00.000","2017-02-09T08:53:14.000"
"87273","2017-02-09T08:14:00.000","2017-02-09T08:53:14.000"
"35446","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"35438","2017-02-09T04:17:00.000","2017-02-09T08:53:14.000"
"35437","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"51015","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"35445","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"51016","2017-02-09T04:06:00.000","2017-02-09T08:53:14.000"
"171207",,"2017-02-09T08:53:14.000"
"35442","2017-02-09T04:29:00.000","2017-02-09T08:53:14.000"
"90679","2017-02-09T04:29:00.000","2017-02-09T08:53:14.000"
"90827",,"2017-02-09T08:53:14.000"
"58370","2017-02-09T04:36:00.000","2017-02-09T08:53:14.000"
"35443",,"2017-02-09T08:53:14.000"
"171206","2017-02-09T06:58:00.000","2017-02-09T08:53:14.000"
"35440","2017-02-09T07:14:00.000","2017-02-09T08:53:14.000"
"171208",,"2017-02-09T08:53:14.000"
"35439","2017-02-09T07:14:00.000","2017-02-09T08:53:14.000"
"35444",,"2017-02-09T08:53:14.000"
"40334","2017-02-09T08:03:00.000","2017-02-09T08:53:14.000"
"40390","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"129732","2017-02-09T08:42:00.000","2017-02-09T08:53:14.000"
"119017","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"100685","2017-02-09T04:26:00.000","2017-02-09T08:53:14.000"
"40414","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"40415","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"84979","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"57496","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"41892","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"84978","2017-02-09T04:31:00.000","2017-02-09T08:53:14.000"
"84977",,"2017-02-09T08:53:14.000"
"50622",,"2017-02-09T08:53:14.000"
"50424","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"55951","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"95814","2017-02-09T05:43:00.000","2017-02-09T08:53:14.000"
"55950","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"40187","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"50612","2017-02-09T04:30:00.000","2017-02-09T08:53:14.000"
"57495","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"57494","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"40186","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"151424","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"95825","2017-02-09T04:34:00.000","2017-02-09T08:53:14.000"
"35922",,"2017-02-09T08:53:14.000"
"40019","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"58373","2017-02-09T08:10:00.000","2017-02-09T08:53:14.000"
"40047",,"2017-02-09T08:53:14.000"
"161085",,"2017-02-09T08:53:14.000"
"65016","2017-02-09T08:13:00.000","2017-02-09T08:53:14.000"
"65015",,"2017-02-09T08:53:14.000"
"65014","2017-02-09T08:09:00.000","2017-02-09T08:53:14.000"
"39964","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"105652",,"2017-02-09T08:53:14.000"
"91374","2017-02-09T08:41:00.000","2017-02-09T08:53:14.000"
"39933","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"65017","2017-02-09T08:40:00.000","2017-02-09T08:53:14.000"
"87270","2017-02-09T05:52:00.000","2017-02-09T08:53:14.000"
"161185",,"2017-02-09T08:53:14.000"
"105654",,"2017-02-09T08:53:14.000"
"65013","2017-02-09T08:09:00.000","2017-02-09T08:53:14.000"
"40017","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"40049","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"161043",,"2017-02-09T08:53:14.000"
"105130",,"2017-02-09T08:53:14.000"
"65012","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"172939",,"2017-02-09T08:53:14.000"
"152164",,"2017-02-09T08:53:14.000"
"163498","2017-02-09T05:50:00.000","2017-02-09T08:53:14.000"
"95936","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"66295","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"75355","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"100767","2017-02-09T08:17:00.000","2017-02-09T08:53:14.000"
"66296","2017-02-09T04:06:00.000","2017-02-09T08:53:14.000"
"63431","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"105187","2017-02-09T05:20:00.000","2017-02-09T08:53:14.000"
"105186","2017-02-09T05:19:00.000","2017-02-09T08:53:14.000"
"66286","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"105651","2017-02-09T05:22:00.000","2017-02-09T08:53:14.000"
"59296","2017-02-09T05:44:00.000","2017-02-09T08:53:14.000"
"66294","2017-02-09T08:21:00.000","2017-02-09T08:53:14.000"
"63432","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"59767","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"98789","2017-02-09T05:15:00.000","2017-02-09T08:53:14.000"
"66288","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"105655","2017-02-09T05:55:00.000","2017-02-09T08:53:14.000"
"66287","2017-02-09T04:25:00.000","2017-02-09T08:53:14.000"
"75356","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"75358","2017-02-09T06:25:00.000","2017-02-09T08:53:14.000"
"105650","2017-02-09T05:39:00.000","2017-02-09T08:53:14.000"
"62006","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"75357","2017-02-09T06:26:00.000","2017-02-09T08:53:14.000"
"103586","2017-02-09T05:40:00.000","2017-02-09T08:53:14.000"
"59768","2017-02-09T05:24:00.000","2017-02-09T08:53:14.000"
"103109","2017-02-09T05:41:00.000","2017-02-09T08:53:14.000"
"75359","2017-02-09T06:25:00.000","2017-02-09T08:53:14.000"
"60963","2017-02-09T05:45:00.000","2017-02-09T08:53:14.000"
"170861","2017-02-09T06:25:00.000","2017-02-09T08:53:14.000"
"60962","2017-02-09T05:45:00.000","2017-02-09T08:53:14.000"
"61136","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"66290","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"62005","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"103440","2017-02-09T06:39:00.000","2017-02-09T08:53:14.000"
"103439","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"141445","2017-02-09T08:30:00.000","2017-02-09T08:53:14.000"
"61135","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"66289","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"87540","2017-02-09T08:38:00.000","2017-02-09T08:53:14.000"
"66291","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"91477","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"87541","2017-02-09T08:37:00.000","2017-02-09T08:53:14.000"
"66292","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"128679","2017-02-09T04:28:00.000","2017-02-09T08:53:14.000"
"95100","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"167133","2017-02-09T08:44:00.000","2017-02-09T08:53:14.000"
"71794","2017-02-09T04:28:00.000","2017-02-09T08:53:14.000"
"61103","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"84761","2017-02-09T08:50:00.000","2017-02-09T08:53:14.000"
"84760","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"61139","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"61138","2017-02-09T06:38:00.000","2017-02-09T08:53:14.000"
"170837","2017-02-09T05:55:00.000","2017-02-09T08:53:14.000"
"61140","2017-02-09T08:20:00.000","2017-02-09T08:53:14.000"
"100252","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"50191","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"171016","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"171006","2017-02-09T08:24:00.000","2017-02-09T08:53:14.000"
"40008","2017-02-09T08:22:00.000","2017-02-09T08:53:14.000"
"171000",,"2017-02-09T08:53:14.000"
"170996","2017-02-09T08:23:00.000","2017-02-09T08:53:14.000"
"171002",,"2017-02-09T08:53:14.000"
"171001","2017-02-09T06:00:00.000","2017-02-09T08:53:14.000"
"170999",,"2017-02-09T08:53:14.000"
"99503","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"105078","2017-02-09T08:14:00.000","2017-02-09T08:53:14.000"
"50192","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"39932","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"66293","2017-02-09T03:51:00.000","2017-02-09T08:53:14.000"
"64121","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"64120","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"64119","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"40050",,"2017-02-09T08:53:14.000"
"40052","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"39963","2017-02-09T08:49:00.000","2017-02-09T08:53:14.000"
"40062",,"2017-02-09T08:53:14.000"
"40015","2017-02-09T08:31:00.000","2017-02-09T08:53:14.000"
"62114",,"2017-02-09T08:53:14.000"
"102182","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"39931","2017-02-09T08:46:00.000","2017-02-09T08:53:14.000"
"165470",,"2017-02-09T08:53:14.000"
"40014",,"2017-02-09T08:53:14.000"
"90934",,"2017-02-09T08:53:14.000"
"40053","2017-02-09T08:34:00.000","2017-02-09T08:53:14.000"
"164025","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"40007","2017-02-09T08:15:00.000","2017-02-09T08:53:14.000"
"40006","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"105178","2017-02-09T05:16:00.000","2017-02-09T08:53:14.000"
"87766",,"2017-02-09T08:53:14.000"
"84759","2017-02-09T08:51:00.000","2017-02-09T08:53:14.000"
"64118","2017-02-09T08:48:00.000","2017-02-09T08:53:14.000"
"64117","2017-02-09T08:47:00.000","2017-02-09T08:53:14.000"
"98937","2017-02-09T06:28:00.000","2017-02-09T08:53:14.000"
"69982","2017-02-09T05:43:00.000","2017-02-09T08:53:14.000"
"69981","2017-02-09T04:32:00.000","2017-02-09T08:53:14.000"
"60961","2017-02-09T05:44:00.000","2017-02-09T08:53:14.000"
"36438","2017-02-09T05:59:00.000","2017-02-09T08:53:14.000"
"61141","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"170862","2017-02-09T06:25:00.000","2017-02-09T08:53:14.000"
"95090","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"36363",,"2017-02-09T08:53:14.000"
"142584",,"2017-02-09T08:53:14.000"
"142583",,"2017-02-09T08:53:14.000"
"65686",,"2017-02-09T08:53:14.000"
"59627","2017-02-09T08:18:00.000","2017-02-09T08:53:14.000"
"36362","2017-02-09T06:24:00.000","2017-02-09T08:53:14.000"
"84758","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"36429","2017-02-09T06:00:00.000","2017-02-09T08:53:14.000"
"36430","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"84762","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"99413",,"2017-02-09T08:53:14.000"
"98936",,"2017-02-09T08:53:14.000"
"36431","2017-02-09T08:35:00.000","2017-02-09T08:53:14.000"
"36432","2017-02-09T08:36:00.000","2017-02-09T08:53:14.000"
"84639","2017-02-09T06:27:00.000","2017-02-09T08:53:14.000"
"98935","2017-02-09T04:45:00.000","2017-02-09T08:53:14.000"
"90040","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
"90039","2017-02-09T05:30:00.000","2017-02-09T08:53:14.000"
"36354","2017-02-09T06:23:00.000","2017-02-09T08:53:14.000"
"97994","2017-02-09T05:49:00.000","2017-02-09T08:53:14.000"
"84763","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"95091","2017-02-09T08:19:00.000","2017-02-09T08:53:14.000"
"36353","2017-02-09T06:23:00.000","2017-02-09T08:53:14.000"
"84638","2017-02-09T08:32:00.000","2017-02-09T08:53:14.000"
"36356","2017-02-09T06:31:00.000","2017-02-09T08:53:14.000"
"36355","2017-02-09T08:24:00.000","2017-02-09T08:53:14.000"
"84764","2017-02-09T08:27:00.000","2017-02-09T08:53:14.000"
"84640","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"89528",,"2017-02-09T08:53:14.000"
"143787","2017-02-09T08:29:00.000","2017-02-09T08:53:14.000"
"89548","2017-02-09T07:47:00.000","2017-02-09T08:53:14.000"
"89549","2017-02-09T08:26:00.000","2017-02-09T08:53:14.000"
"95099","2017-02-09T08:33:00.000","2017-02-09T08:53:14.000"
